hpo_id,hpo_name,regime,regime_hits,regime_total,equil_hits,equil_total,regime_pct,equil_pct,odds_ratio,p_value,fdr
HP:0002398,Degeneration of anterior horn cells,Topology-Amplified,0,333,12,10259,0,0.116970464957598,0,1,1
HP:0025710,Late young adult onset,Topology-Amplified,0,333,35,10259,0,0.341163856126328,0,0.628034771355244,1
HP:0012548,Fatty replacement of skeletal muscle,Topology-Amplified,2,333,37,10259,0.600600600600601,0.360658933619261,1.66919376560593,0.348205117783217,1
HP:0002033,Poor suck,Topology-Amplified,8,333,130,10259,2.4024024024024,1.26718003704065,1.91777688017698,0.0812332614914615,0.750396350286715
HP:0000294,Low anterior hairline,Topology-Amplified,5,333,111,10259,1.5015015015015,1.08197680085778,1.3935803870306,0.416839814122561,1
HP:0008678,Renal hypoplasia/aplasia,Topology-Amplified,3,333,50,10259,0.900900900900901,0.487376937323326,1.85611028761773,0.232216937595563,1
HP:0007477,Abnormal dermatoglyphics,Topology-Amplified,1,333,37,10259,0.3003003003003,0.360658933619261,0.832151869582674,1,1
HP:0012165,Oligodactyly,Topology-Amplified,1,333,17,10259,0.3003003003003,0.165708158689931,1.81447442763486,0.437550955927232,1
HP:0012126,Stomach cancer,Topology-Amplified,1,333,27,10259,0.3003003003003,0.263183546154596,1.14143841097736,0.591630170119948,1
HP:0002797,Osteolysis,Topology-Amplified,4,333,63,10259,1.2012012012012,0.614094941027391,1.96750609326739,0.15926489681027,0.943026540103786
HP:0001413,Micronodular cirrhosis,Topology-Amplified,0,333,21,10259,0,0.204698313675797,0,1,1
HP:0040276,Adenocarcinoma of the colon,Topology-Amplified,0,333,33,10259,0,0.321668778633395,0,0.626148917405614,1
HP:0010522,Dyslexia,Topology-Amplified,0,333,26,10259,0,0.253436007408129,0,1,1
HP:0009592,Astrocytoma,Topology-Amplified,1,333,19,10259,0.3003003003003,0.185203236182864,1.62322610595953,0.472420432519311,1
HP:0200040,Epidermoid cyst,Topology-Amplified,0,333,18,10259,0,0.175455697436397,0,1,1
HP:0005562,Multiple renal cysts,Topology-Amplified,1,333,58,10259,0.3003003003003,0.565357247295058,0.52977804108254,1,1
HP:0003011,Abnormality of the musculature,Topology-Amplified,0,333,22,10259,0,0.214445852422263,0,1,1
HP:0000954,Single transverse palmar crease,Topology-Amplified,8,333,124,10259,2.4024024024024,1.20869480456185,2.01172679209596,0.0707526779709641,0.722951165329321
HP:0007766,Optic disc hypoplasia,Topology-Amplified,1,333,16,10259,0.3003003003003,0.155960619943464,1.92812872366658,0.419263948343144,1
HP:0002829,Arthralgia,Topology-Amplified,4,333,167,10259,1.2012012012012,1.62783897065991,0.734740521853643,0.823073034274952,1
HP:0005048,Synostosis of carpal bones,Topology-Amplified,0,333,18,10259,0,0.175455697436397,0,1,1
HP:0002884,Hepatoblastoma,Topology-Amplified,1,333,18,10259,0.3003003003003,0.175455697436397,1.71356920745137,0.455263792287761,1
HP:0000215,Thick upper lip vermilion,Topology-Amplified,1,333,19,10259,0.3003003003003,0.185203236182864,1.62322610595953,0.472420432519311,1
HP:0011069,Supernumerary tooth,Topology-Amplified,0,333,36,10259,0,0.350911394872795,0,0.62943909751381,1
HP:0002974,Radioulnar synostosis,Topology-Amplified,7,333,55,10259,2.1021021021021,0.536114631055659,3.98278290084086,0.00317639719089214,0.17434089127283
HP:0000322,Short philtrum,Topology-Amplified,13,333,176,10259,3.9039039039039,1.71556681937811,2.32711820573597,0.0089478118807631,0.292013049892471
HP:0002984,Hypoplasia of the radius,Topology-Amplified,4,333,32,10259,1.2012012012012,0.311921239886929,3.88485010220818,0.0256050715961519,0.472032426753487
HP:0001770,Toe syndactyly,Topology-Amplified,5,333,101,10259,1.5015015015015,0.984501413393118,1.5330416167895,0.389622398818766,1
HP:0001817,Absent fingernail,Topology-Amplified,0,333,20,10259,0,0.19495077492933,0,1,1
HP:0002608,Celiac disease,Topology-Amplified,1,333,48,10259,0.3003003003003,0.467881859830393,0.640770254932712,1,1
HP:0000123,Nephritis,Topology-Amplified,1,333,19,10259,0.3003003003003,0.185203236182864,1.62322610595953,0.472420432519311,1
HP:0000134,Female hypogonadism,Topology-Amplified,1,333,20,10259,0.3003003003003,0.19495077492933,1.54191240626752,0.489038290632352,1
HP:0100582,Nasal polyposis,Topology-Amplified,0,333,28,10259,0,0.272931084901063,0,1,1
